latitude,longitude,is_green
32.868703,-117.255485,1
32.868703,-117.2441,1
32.868703,-117.22926,1
32.868691,-117.254338,1
32.868691,-117.243449,1
32.868691,-117.228198,1
32.86868,-117.251775,1
32.86868,-117.243279,1
32.86868,-117.228156,1
32.868668,-117.251676,1
32.868668,-117.242996,1
32.868656,-117.256745,1
32.868656,-117.247938,1
32.868656,-117.239682,1
32.868645,-117.255612,1
32.868645,-117.244865,1
32.868645,-117.232092,1
32.868633,-117.25295,1
32.868633,-117.243222,1
32.868621,-117.25598,1
32.868621,-117.245644,1
32.868621,-117.236255,1
32.868609,-117.253361,1
32.868609,-117.24342,1
32.868598,-117.256235,1
32.868598,-117.24706,1
32.868598,-117.237204,1
32.868586,-117.254508,1
32.868586,-117.243647,1
32.868574,-117.256759,1
32.868574,-117.24781,1
32.868574,-117.240277,1
32.868563,-117.255711,1
32.868563,-117.244681,1
32.868563,-117.234315,1
32.868551,-117.251619,1
32.868551,-117.241551,1
32.868539,-117.255697,1
32.868539,-117.2441,1
32.868527,-117.256887,1
32.868527,-117.247952,1
32.868527,-117.239654,1
32.868516,-117.255258,1
32.868516,-117.243604,1
32.868504,-117.256363,1
32.868504,-117.245771,1
32.868504,-117.235462,1
32.868492,-117.250585,1
32.868492,-117.241353,1
32.86848,-117.255485,1
32.86848,-117.243675,1
32.868469,-117.256575,1
32.868469,-117.246408,1
32.868469,-117.237799,1
32.868457,-117.25455,1
32.868457,-117.24342,1
32.868445,-117.256377,1
32.868445,-117.246026,1
32.868445,-117.236142,1
32.868434,-117.252299,1
32.868434,-117.243166,1
32.868422,-117.25608,1
32.868422,-117.245941,1
32.868422,-117.23702,1
32.86841,-117.253729,1
32.86841,-117.24335,1
32.868398,-117.25598,1
32.868398,-117.244412,1
32.868387,-117.256986,1
32.868387,-117.247881,1
32.868387,-117.24056,1
32.868375,-117.255287,1
32.868375,-117.243675,1
32.868363,-117.256717,1
32.868363,-117.245998,1
32.868363,-117.235392,1
32.868352,-117.249778,1
32.868352,-117.239526,1
32.86834,-117.255683,1
32.86834,-117.24359,1
32.86834,-117.228042,1
32.868328,-117.246196,1
32.868328,-117.236114,1
32.868316,-117.255796,1
32.868316,-117.243633,1
32.868316,-117.2344,1
32.868305,-117.255329,1
32.868305,-117.243307,1
32.868305,-117.234386,1
32.868293,-117.255485,1
32.868293,-117.243392,1
32.868293,-117.234301,1
32.868281,-117.255329,1
32.868281,-117.243491,1
32.868281,-117.234358,1
32.86827,-117.254678,1
32.86827,-117.243208,1
32.86827,-117.232276,1
32.868258,-117.252455,1
32.868258,-117.240886,1
32.868246,-117.256646,1
32.868246,-117.246437,1
32.868246,-117.236114,1
32.868234,-117.255513,1
32.868234,-117.243831,1
32.868234,-117.228991,1
32.868223,-117.251676,1
32.868223,-117.241367,1
32.868211,-117.255811,1
32.868211,-117.244043,1
32.868211,-117.228198,1
32.868199,-117.24764,1
32.868199,-117.236043,1
32.868188,-117.252384,1
32.868188,-117.241254,1
32.868176,-117.255499,1
32.868176,-117.243505,1
32.868164,-117.25615,1
32.868164,-117.244213,1
32.868152,-117.256901,1
32.868152,-117.246196,1
32.868152,-117.229359,1
32.868141,-117.251548,1
32.868141,-117.239144,1
32.868129,-117.255258,1
32.868129,-117.243392,1
32.868117,-117.255754,1
32.868117,-117.244114,1
32.868105,-117.25666,1
32.868105,-117.245884,1
32.868105,-117.229303,1
32.868094,-117.249764,1
32.868094,-117.238394,1
32.868082,-117.254621,1
32.868082,-117.243265,1
32.86807,-117.255584,1
32.86807,-117.243704,1
32.868059,-117.25591,1
32.868059,-117.244072,1
32.868047,-117.256207,1
32.868047,-117.244327,1
32.868035,-117.256731,1
32.868035,-117.247697,1
32.868035,-117.234754,1
32.868023,-117.252186,1
32.868023,-117.2409,1
32.868012,-117.255655,1
32.868012,-117.243944,1
32.892,-117.255754,0
32.892,-117.24039,0
32.892,-117.230733,0
32.891988,-117.242231,0
32.891988,-117.232503,0
32.891977,-117.246153,0
32.891977,-117.234882,0
32.891965,-117.251662,0
32.891965,-117.237162,0
32.891953,-117.253545,0
32.891953,-117.239045,0
32.891953,-117.229161,0
32.891941,-117.241296,0
32.891941,-117.231526,0
32.89193,-117.245516,0
32.89193,-117.234669,0
32.891918,-117.251917,0
32.891918,-117.237629,0
32.891906,-117.255556,0
32.891906,-117.24056,0
32.891906,-117.230903,0
32.891895,-117.245233,0
32.891895,-117.234131,0
32.891883,-117.251846,0
32.891883,-117.23736,0
32.891871,-117.255329,0
32.891871,-117.240107,0
32.891871,-117.230492,0
32.891859,-117.24284,0
32.891859,-117.233367,0
32.891848,-117.251109,0
32.891848,-117.236354,0
32.891836,-117.253587,0
32.891836,-117.238804,0
32.891836,-117.228935,0
32.891824,-117.241098,0
32.891824,-117.231413,0
32.891812,-117.244822,0
32.891812,-117.234117,0
32.891801,-117.251421,0
32.891801,-117.23685,0
32.891789,-117.253941,0
32.891789,-117.239328,0
32.891789,-117.229359,0
32.891777,-117.241523,0
32.891777,-117.231398,0
32.891766,-117.243675,0
32.891766,-117.233537,0
32.891754,-117.250699,0
32.891754,-117.236454,0
32.891742,-117.253035,0
32.891742,-117.23828,0
32.89173,-117.255428,0
32.89173,-117.239781,0
32.89173,-117.229685,0
32.891719,-117.24107,0
32.891719,-117.230889,0
32.891707,-117.242019,0
32.891707,-117.232007,0
32.891695,-117.24325,0
32.891695,-117.232999,0
32.891684,-117.247272,0
32.891684,-117.234344,0
32.891672,-117.250656,0
32.891672,-117.23559,0
32.89166,-117.252086,0
32.89166,-117.236893,0
32.891648,-117.253148,0
32.891648,-117.2377,0
32.891637,-117.25397,0
32.891637,-117.238549,0
32.891625,-117.255655,0
32.891625,-117.239385,0
32.891625,-117.228977,0
32.891613,-117.240008,0
32.891613,-117.229926,0
32.891602,-117.24073,0
32.891602,-117.230577,0
32.89159,-117.241424,0
32.89159,-117.231172,0
32.891578,-117.242231,0
32.891578,-117.23205,0
32.891566,-117.242996,0
32.891566,-117.232744,0
32.891555,-117.244751,0
32.891555,-117.233565,0
32.891543,-117.250118,0
32.891543,-117.234216,0
32.891531,-117.250614,0
32.891531,-117.23491,0
32.89152,-117.251095,0
32.89152,-117.235462,0
32.891508,-117.251605,0
32.891508,-117.236185,0
32.891496,-117.252143,0
32.891496,-117.236893,0
32.891484,-117.252993,0
32.891484,-117.237601,0
32.891473,-117.25363,0
32.891473,-117.238266,0
32.891461,-117.254791,0
32.891461,-117.239243,0
32.891461,-117.228127,0
32.891449,-117.240107,0
32.891449,-117.229997,0
32.891438,-117.241042,0
32.891438,-117.231016,0
32.891426,-117.24216,0
32.891426,-117.232347,0
32.891414,-117.249892,0
32.891414,-117.234146,0
32.891402,-117.251421,0
32.891402,-117.235703,0
32.891391,-117.252865,0
32.891391,-117.237374,0
32.891379,-117.254154,0
32.891379,-117.238733,0
32.891379,-117.228057,0
32.891367,-117.240121,0
32.891367,-117.230251,0
32.891355,-117.241693,0
32.891355,-117.231653,0
32.891344,-117.244312,0
32.891344,-117.233083,0
32.891332,-117.250713,0
32.891332,-117.235066,0
32.89132,-117.251846,0
32.89132,-117.236624,0
32.891309,-117.253134,0
32.891309,-117.23794,0
32.891297,-117.254876,0
32.891297,-117.239441,0
32.891297,-117.228935,0
32.891285,-117.240829,0
32.891285,-117.230747,0
32.891273,-117.242429,0
32.891273,-117.23246,0
32.891262,-117.250175,0
32.891262,-117.23474,0
32.89125,-117.251718,0
32.89125,-117.23668,0
32.891238,-117.253262,0
32.891238,-117.238181,0
32.891227,-117.255173,0
32.891227,-117.240036,0
32.891227,-117.229841,0
32.891215,-117.241792,0
32.891215,-117.231752,0
32.891203,-117.245559,0
32.891203,-117.233211,0
32.891191,-117.25101,0
32.891191,-117.235165,0
32.89118,-117.252426,0
32.89118,-117.237147,0
32.891168,-117.253913,0
32.891168,-117.238634,0
32.891156,-117.255527,0
32.891156,-117.240093,0
32.891156,-117.229982,0
32.891145,-117.241665,0
32.891145,-117.231328,0
32.891133,-117.243916,0
32.891133,-117.232744,0
32.891121,-117.250217,0
32.891121,-117.234429,0
32.891109,-117.251336,0
32.891109,-117.236454,0
32.891098,-117.252639,0
32.891098,-117.237615,0
32.891086,-117.253573,0
32.891086,-117.238563,0
32.891074,-117.254664,0
32.891074,-117.239385,0
32.891063,-117.255556,0
32.891063,-117.240291,0
32.891063,-117.229699,0
32.891051,-117.241381,0
32.891051,-117.230804,0
32.891039,-117.242684,0
32.891039,-117.232404,0
32.891027,-117.25009,0
32.891027,-117.23416,0
32.891016,-117.251562,0
32.891016,-117.236496,0
32.891004,-117.253035,0
32.891004,-117.237969,0
32.890992,-117.254833,0
32.890992,-117.239456,0
32.890992,-117.228906,0
32.89098,-117.241112,0
32.89098,-117.230662,0
32.890969,-117.24318,0
32.890969,-117.232616,0
32.890957,-117.250585,0
32.890957,-117.234967,0
32.890945,-117.252355,0
32.890945,-117.237615,0
32.890934,-117.254225,0
32.890934,-117.239413,0
32.890934,-117.228609,0
32.890922,-117.241183,0
32.890922,-117.230549,0
32.89091,-117.245927,0
32.89091,-117.232758,0
32.890898,-117.250939,0
32.890898,-117.236,0
32.890887,-117.253191,0
32.890887,-117.238578,0
32.890875,-117.255867,0
32.890875,-117.241155,0
32.890875,-117.23086,0
32.890863,-117.249127,0
32.890863,-117.233452,0
32.890852,-117.251421,0
32.890852,-117.236935,0
32.89084,-117.2538,0
32.89084,-117.2393,0
32.89084,-117.22875,0
32.890828,-117.241764,0
32.890828,-117.231285,0
32.890816,-117.249566,0
32.890816,-117.234287,0
32.890805,-117.25186,0
32.890805,-117.237332,0
32.890793,-117.254904,0
32.890793,-117.240234,0
32.890793,-117.230336,0
32.890781,-117.243534,0
32.890781,-117.233083,0
32.89077,-117.25101,0
32.89077,-117.236581,0
32.890758,-117.253701,0
32.890758,-117.239271,0
32.890758,-117.229515,0
32.890746,-117.24216,0
32.890746,-117.232432,0
32.890734,-117.250472,0
32.890734,-117.236,0
32.890723,-117.253318,0
32.890723,-117.238861,0
32.890723,-117.229048,0
32.890711,-117.241948,0
32.890711,-117.231837,0
32.890699,-117.249835,0
32.890699,-117.235151,0
32.890688,-117.252426,0
32.890688,-117.238351,0
32.890676,-117.255457,0
32.890676,-117.24148,0
32.890676,-117.231073,0
32.890664,-117.248957,0
32.890664,-117.235123,0
32.890652,-117.252058,0
32.890652,-117.238535,0
32.890641,-117.255485,0
32.890641,-117.241877,0
32.890641,-117.231597,0
32.890629,-117.249481,0
32.890629,-117.235675,0
32.890617,-117.252171,0
32.890617,-117.238705,0
32.890605,-117.255018,0
32.890605,-117.241282,0
32.890605,-117.230082,0
32.890594,-117.244043,0
32.890594,-117.232531,0
32.890582,-117.250161,0
32.890582,-117.236935,0
32.89057,-117.253007,0
32.89057,-117.239668,0
32.89057,-117.228085,0
32.890559,-117.24216,0
32.890559,-117.231158,0
32.890547,-117.248915,0
32.890547,-117.234924,0
32.890535,-117.251662,0
32.890535,-117.238507,0
32.890523,-117.254947,0
32.890523,-117.24158,0
32.890523,-117.230336,0
32.890512,-117.248221,0
32.890512,-117.233395,0
32.8905,-117.251095,0
32.8905,-117.238224,0
32.890488,-117.254083,0
32.890488,-117.241565,0
32.890488,-117.230082,0
32.890477,-117.248037,0
32.890477,-117.233593,0
32.890465,-117.25118,0
32.890465,-117.238818,0
32.890453,-117.254324,0
32.890453,-117.242217,0
32.890453,-117.230535,0
32.890441,-117.248476,0
32.890441,-117.236227,0
32.89043,-117.251789,0
32.89043,-117.239795,0
32.890418,-117.255272,0
32.890418,-117.243166,0
32.890418,-117.231653,0
32.890406,-117.249523,0
32.890406,-117.237473,0
32.890395,-117.253134,0
32.890395,-117.241169,0
32.890395,-117.2296,0
32.890383,-117.247499,0
32.890383,-117.233862,0
32.890371,-117.250826,0
32.890371,-117.238663,0
32.890359,-117.254196,0
32.890359,-117.242019,0
32.890359,-117.230195,0
32.890348,-117.247938,0
32.890348,-117.235802,0
32.890336,-117.25101,0
32.890336,-117.239271,0
32.890324,-117.255003,0
32.890324,-117.242925,0
32.890324,-117.230875,0
32.890312,-117.248362,0
32.890312,-117.236482,0
32.890301,-117.252271,0
32.890301,-117.240291,0
32.890301,-117.228524,0
32.890289,-117.243859,0
32.890289,-117.232248,0
32.890277,-117.249651,0
32.890277,-117.237742,0
32.890266,-117.253743,0
32.890266,-117.241551,0
32.890266,-117.229742,0
32.890254,-117.247229,0
32.890254,-117.233622,0
32.890242,-117.250571,0
32.890242,-117.238663,0
32.89023,-117.254649,0
32.89023,-117.242585,0
32.89023,-117.230648,0
32.890219,-117.247994,0
32.890219,-117.236085,0
32.890207,-117.251718,0
32.890207,-117.239965,0
32.890195,-117.255471,0
32.890195,-117.243321,0
32.890195,-117.231767,0
32.890184,-117.249198,0
32.890184,-117.237417,0
32.890172,-117.253587,0
32.890172,-117.241948,0
32.890172,-117.230549,0
32.89016,-117.247697,0
32.89016,-117.236085,0
32.890148,-117.2522,0
32.890148,-117.240744,0
32.890148,-117.229104,0
32.890137,-117.246578,0
32.890137,-117.234712,0
32.890125,-117.250416,0
32.890125,-117.239045,0
32.890113,-117.255386,0
32.890113,-117.243944,0
32.890113,-117.232772,0
32.890102,-117.249552,0
32.890102,-117.238606,0
32.89009,-117.254876,0
32.89009,-117.243859,0
32.89009,-117.23246,0
32.890078,-117.24958,0
32.890078,-117.238592,0
32.890066,-117.255202,0
32.890066,-117.243689,0
32.890066,-117.232517,0
32.890055,-117.249948,0
32.890055,-117.239172,0
32.890055,-117.228326,0
32.890043,-117.246083,0
32.890043,-117.235349,0
32.890031,-117.252256,0
32.890031,-117.241948,0
32.890031,-117.230875,0
32.89002,-117.248745,0
32.89002,-117.238436,0
32.890008,-117.255386,0
32.890008,-117.24529,0
32.890008,-117.235292,0
32.889996,-117.252101,0
32.889996,-117.242472,0
32.889996,-117.230974,0
32.889984,-117.248929,0
32.889984,-117.239286,0
32.889984,-117.228142,0
32.889973,-117.246366,0
32.889973,-117.236454,0
32.889961,-117.252979,0
32.889961,-117.243718,0
32.889961,-117.232163,0
32.889949,-117.250047,0
32.889949,-117.241042,0
32.889949,-117.2296,0
32.889938,-117.247442,0
32.889938,-117.237671,0
32.889926,-117.254295,0
32.889926,-117.244851,0
32.889926,-117.234754,0
32.889914,-117.251534,0
32.889914,-117.242415,0
32.889914,-117.23137,0
32.889902,-117.248957,0
32.889902,-117.239328,0
32.889902,-117.228793,0
32.889891,-117.246422,0
32.889891,-117.236595,0
32.889879,-117.253304,0
32.889879,-117.243789,0
32.889879,-117.232999,0
32.889867,-117.250203,0
32.889867,-117.241183,0
32.889867,-117.230478,0
32.889855,-117.247725,0
32.889855,-117.237969,0
32.889844,-117.255145,0
32.889844,-117.24529,0
32.889844,-117.235392,0
32.889832,-117.251959,0
32.889832,-117.242344,0
32.889832,-117.231413,0
32.88982,-117.248631,0
32.88982,-117.238847,0
32.88982,-117.22834,0
32.889809,-117.246125,0
32.889809,-117.236156,0
32.889797,-117.252766,0
32.889797,-117.243307,0
32.889797,-117.232701,0
32.889785,-117.249863,0
32.889785,-117.240801,0
32.889785,-117.229827,0
32.889773,-117.247484,0
32.889773,-117.237771,0
32.889762,-117.254196,0
32.889762,-117.245105,0
32.889762,-117.235094,0
32.88975,-117.251761,0
32.88975,-117.242698,0
32.88975,-117.231922,0
32.889738,-117.249538,0
32.889738,-117.240418,0
32.889738,-117.2296,0
32.889727,-117.247414,0
32.889727,-117.237586,0
32.889715,-117.254621,0
32.889715,-117.245544,0
32.889715,-117.23542,0
32.889703,-117.252511,0
32.889703,-117.24342,0
32.889703,-117.232999,0
32.889691,-117.250727,0
32.889691,-117.24158,0
32.889691,-117.231158,0
32.88968,-117.248943,0
32.88968,-117.239286,0
32.88968,-117.22892,0
32.889668,-117.246989,0
32.889668,-117.237006,0
32.889656,-117.253757,0
32.889656,-117.244681,0
32.889656,-117.234386,0
32.889645,-117.251251,0
32.889645,-117.242047,0
32.889645,-117.231257,0
32.889633,-117.248915,0
32.889633,-117.238932,0
32.889633,-117.228368,0
32.889621,-117.246408,0
32.889621,-117.23634,0
32.889609,-117.253219,0
32.889609,-117.244086,0
32.889609,-117.233579,0
32.889598,-117.25077,0
32.889598,-117.241452,0
32.889598,-117.230421,0
32.889586,-117.247994,0
32.889586,-117.23794,0
32.889574,-117.254409,0
32.889574,-117.245233,0
32.889574,-117.234259,0
32.889563,-117.251152,0
32.889563,-117.241976,0
32.889563,-117.230308,0
32.889551,-117.247782,0
32.889551,-117.237247,0
32.889539,-117.253559,0
32.889539,-117.244426,0
32.889539,-117.233069,0
32.889527,-117.250062,0
32.889527,-117.240305,0
32.889527,-117.229175,0
32.889516,-117.246706,0
32.889516,-117.235802,0
32.889504,-117.252299,0
32.889504,-117.24325,0
32.889504,-117.23171,0
32.889492,-117.248943,0
32.889492,-117.238464,0
32.889492,-117.228113,0
32.88948,-117.245828,0
32.88948,-117.234953,0
32.889469,-117.251662,0
32.889469,-117.242642,0
32.889469,-117.231313,0
32.889457,-117.248674,0
32.889457,-117.238125,0
32.889445,-117.2554,0
32.889445,-117.245757,0
32.889445,-117.234811,0
32.889434,-117.251888,0
32.889434,-117.242911,0
32.889434,-117.231229,0
32.889422,-117.2489,0
32.889422,-117.238266,0
32.88941,-117.254805,0
32.88941,-117.245757,0
32.88941,-117.234443,0
32.889398,-117.251364,0
32.889398,-117.24233,0
32.889398,-117.230294,0
32.889387,-117.247838,0
32.889387,-117.236949,0
32.889375,-117.252936,0
32.889375,-117.243859,0
32.889375,-117.232078,0
32.889363,-117.248985,0
32.889363,-117.238365,0
32.889352,-117.254409,0
32.889352,-117.24536,0
32.889352,-117.234018,0
32.88934,-117.250529,0
32.88934,-117.24056,0
32.88934,-117.229119,0
32.889328,-117.246691,0
32.889328,-117.235901,0
32.889316,-117.252101,0
32.889316,-117.242996,0
32.889316,-117.23103,0
32.889305,-117.248263,0
32.889305,-117.237785,0
32.889293,-117.253545,0
32.889293,-117.244539,0
32.889293,-117.233338,0
32.889281,-117.249807,0
32.889281,-117.239923,0
32.889281,-117.228496,0
32.88927,-117.246337,0
32.88927,-117.236199,0
32.889258,-117.251647,0
32.889258,-117.24267,0
32.889258,-117.231257,0
32.889246,-117.248192,0
32.889246,-117.238252,0
32.889234,-117.253786,0
32.889234,-117.244737,0
32.889234,-117.23382,0
32.889223,-117.250288,0
32.889223,-117.240645,0
32.889223,-117.230025,0
32.889211,-117.246918,0
32.889211,-117.236963,0
32.889199,-117.252695,0
32.889199,-117.243661,0
32.889199,-117.232729,0
32.889188,-117.249438,0
32.889188,-117.239838,0
32.889188,-117.228467,0
32.889176,-117.246323,0
32.889176,-117.236128,0
32.889164,-117.252242,0
32.889164,-117.243293,0
32.889164,-117.232078,0
32.889152,-117.248858,0
32.889152,-117.239371,0
32.889141,-117.254409,0
32.889141,-117.245346,0
32.889141,-117.234769,0
32.889129,-117.25084,0
32.889129,-117.241296,0
32.889129,-117.230336,0
32.889117,-117.247159,0
32.889117,-117.237417,0
32.889105,-117.252922,0
32.889105,-117.243789,0
32.889105,-117.232871,0
32.889094,-117.249396,0
32.889094,-117.239994,0
32.889094,-117.228312,0
32.889082,-117.246267,0
32.889082,-117.236567,0
32.88907,-117.252327,0
32.88907,-117.243279,0
32.88907,-117.232843,0
32.889059,-117.249368,0
32.889059,-117.240192,0
32.889059,-117.228439,0
32.889047,-117.246394,0
32.889047,-117.236935,0
32.889035,-117.252865,0
32.889035,-117.243675,0
32.889035,-117.233027,0
32.889023,-117.249608,0
32.889023,-117.240319,0
32.889023,-117.228722,0
32.889012,-117.246762,0
32.889012,-117.237119,0
32.889,-117.252894,0
32.889,-117.243789,0
32.889,-117.233098,0
32.888988,-117.249849,0
32.888988,-117.24039,0
32.888988,-117.228581,0
32.888977,-117.246875,0
32.888977,-117.236992,0
32.888965,-117.252596,0
32.888965,-117.243633,0
32.888965,-117.232786,0
32.888953,-117.249792,0
32.888953,-117.240305,0
32.888953,-117.22909,0
32.888941,-117.247088,0
32.888941,-117.237204,0
32.88893,-117.253177,0
32.88893,-117.244171,0
32.88893,-117.233395,0
32.888918,-117.250458,0
32.888918,-117.241112,0
32.888918,-117.230521,0
32.888906,-117.248107,0
32.888906,-117.238535,0
32.888895,-117.254479,0
32.888895,-117.245459,0
32.888895,-117.235491,0
32.888883,-117.251591,0
32.888883,-117.242358,0
32.888883,-117.231781,0
32.888871,-117.248844,0
32.888871,-117.239512,0
32.888859,-117.254734,0
32.888859,-117.2457,0
32.888859,-117.235717,0
32.888848,-117.251803,0
32.888848,-117.242712,0
32.888848,-117.231809,0
32.888836,-117.248844,0
32.888836,-117.239654,0
32.888824,-117.255301,0
32.888824,-117.246054,0
32.888824,-117.236015,0
32.888812,-117.252242,0
32.888812,-117.243279,0
32.888812,-117.232149,0
32.888801,-117.249269,0
32.888801,-117.239951,0
32.888789,-117.255471,0
32.888789,-117.246153,0
32.888789,-117.236085,0
32.888777,-117.252072,0
32.888777,-117.243095,0
32.888777,-117.232291,0
32.888766,-117.2489,0
32.888766,-117.239512,0
32.888754,-117.254791,0
32.888754,-117.245714,0
32.888754,-117.235944,0
32.888742,-117.251803,0
32.888742,-117.242769,0
32.888742,-117.23222,0
32.88873,-117.248787,0
32.88873,-117.239427,0
32.888719,-117.255457,0
32.888719,-117.245913,0
32.888719,-117.236213,0
32.888707,-117.251846,0
32.888707,-117.242727,0
32.888707,-117.231965,0
32.888695,-117.248476,0
32.888695,-117.239073,0
32.888684,-117.254437,0
32.888684,-117.245459,0
32.888684,-117.235462,0
32.888672,-117.251662,0
32.888672,-117.242486,0
32.888672,-117.231852,0
32.88866,-117.24849,0
32.88866,-117.238974,0
32.888648,-117.254508,0
32.888648,-117.245516,0
32.888648,-117.235321,0
32.888637,-117.251605,0
32.888637,-117.242613,0
32.888637,-117.232333,0
32.888625,-117.24924,0
32.888625,-117.24005,0
32.888625,-117.228637,0
32.888613,-117.246776,0
32.888613,-117.237558,0
32.888602,-117.253375,0
32.888602,-117.244383,0
32.888602,-117.234599,0
32.88859,-117.250685,0
32.88859,-117.241523,0
32.88859,-117.231526,0
32.888578,-117.247952,0
32.888578,-117.238606,0
32.888566,-117.253998,0
32.888566,-117.244808,0
32.888566,-117.234938,0
32.888555,-117.250571,0
32.888555,-117.241197,0
32.888555,-117.231101,0
32.888543,-117.247286,0
32.888543,-117.237898,0
32.888531,-117.252709,0
32.888531,-117.243675,0
32.888531,-117.23297,0
32.88852,-117.249,0
32.88852,-117.239654,0
32.888508,-117.255173,0
32.888508,-117.24536,0
32.888508,-117.235462,0
32.888496,-117.250784,0
32.888496,-117.24148,0
32.888496,-117.231285,0
32.888484,-117.247329,0
32.888484,-117.237827,0
32.888473,-117.253318,0
32.888473,-117.244256,0
32.888473,-117.234584,0
32.888461,-117.249934,0
32.888461,-117.240546,0
32.888461,-117.229756,0
32.888449,-117.24696,0
32.888449,-117.23753,0
32.888438,-117.252936,0
32.888438,-117.243874,0
32.888438,-117.234146,0
32.888426,-117.249608,0
32.888426,-117.24022,0
32.888426,-117.228864,0
32.888414,-117.246621,0
32.888414,-117.237218,0
32.888402,-117.252738,0
32.888402,-117.243746,0
32.888402,-117.234273,0
32.888391,-117.250161,0
32.888391,-117.240942,0
32.888391,-117.230945,0
32.888379,-117.247385,0
32.888379,-117.23804,0
32.888367,-117.253573,0
32.888367,-117.244553,0
32.888367,-117.23474,0
32.888355,-117.250699,0
32.888355,-117.241424,0
32.888355,-117.231469,0
32.888344,-117.247952,0
32.888344,-117.238294,0
32.888332,-117.253856,0
32.888332,-117.24478,0
32.888332,-117.234556,0
32.88832,-117.25067,0
32.88832,-117.241396,0
32.88832,-117.230436,0
32.888309,-117.247286,0
32.888309,-117.237247,0
32.888297,-117.252681,0
32.888297,-117.243548,0
32.888297,-117.232899,0
32.888285,-117.249297,0
32.888285,-117.239456,0
32.888273,-117.254692,0
32.888273,-117.245502,0
32.888273,-117.235208,0
32.888262,-117.251435,0
32.888262,-117.24216,0
32.888262,-117.231455,0
32.88825,-117.247867,0
32.88825,-117.237572,0
32.888238,-117.253545,0
32.888238,-117.24444,0
32.888238,-117.233636,0
32.888227,-117.249792,0
32.888227,-117.239696,0
32.888215,-117.255088,0
32.888215,-117.245941,0
32.888215,-117.23542,0
32.888203,-117.251279,0
32.888203,-117.241849,0
32.888203,-117.23154,0
32.888191,-117.248037,0
32.888191,-117.237629,0
32.88818,-117.253517,0
32.88818,-117.244355,0
32.88818,-117.233848,0
32.888168,-117.250331,0
32.888168,-117.240928,0
32.888168,-117.230124,0
32.888156,-117.247385,0
32.888156,-117.237133,0
32.888145,-117.253757,0
32.888145,-117.244596,0
32.888145,-117.234146,0
32.888133,-117.250996,0
32.888133,-117.241665,0
32.888133,-117.231229,0
32.888121,-117.248476,0
32.888121,-117.238224,0
32.888109,-117.255329,0
32.888109,-117.245884,0
32.888109,-117.235392,0
32.888098,-117.252653,0
32.888098,-117.243236,0
32.888098,-117.2328,0
32.888086,-117.250246,0
32.888086,-117.240758,0
32.888086,-117.23045,0
32.888074,-117.247994,0
32.888074,-117.237544,0
32.888063,-117.254833,0
32.888063,-117.245233,0
32.888063,-117.234924,0
32.888051,-117.252596,0
32.888051,-117.242981,0
32.888051,-117.232857,0
32.888039,-117.250529,0
32.888039,-117.240843,0
32.888039,-117.230294,0
32.888027,-117.248207,0
32.888027,-117.23753,0
32.888016,-117.254961,0
32.888016,-117.245077,0
32.888016,-117.235052,0
32.888004,-117.252724,0
32.888004,-117.242911,0
32.888004,-117.232928,0
32.887992,-117.250373,0
32.887992,-117.240475,0
32.887992,-117.230152,0
32.88798,-117.248008,0
32.88798,-117.237459,0
32.887969,-117.25489,0
32.887969,-117.244907,0
32.887969,-117.234995,0
32.887957,-117.252738,0
32.887957,-117.242783,0
32.887957,-117.232758,0
32.887945,-117.250585,0
32.887945,-117.240489,0
32.887945,-117.230478,0
32.887934,-117.248263,0
32.887934,-117.237445,0
32.887922,-117.255202,0
32.887922,-117.244921,0
32.887922,-117.234854,0
32.88791,-117.252653,0
32.88791,-117.242429,0
32.88791,-117.232404,0
32.887898,-117.250175,0
32.887898,-117.239541,0
32.887898,-117.230025,0
32.887887,-117.247796,0
32.887887,-117.236808,0
32.887875,-117.254409,0
32.887875,-117.244199,0
32.887875,-117.234273,0
32.887863,-117.252256,0
32.887863,-117.24182,0
32.887863,-117.231979,0
32.887852,-117.249948,0
32.887852,-117.239215,0
32.887852,-117.229359,0
32.88784,-117.247499,0
32.88784,-117.23634,0
32.887828,-117.254026,0
32.887828,-117.24352,0
32.887828,-117.233494,0
32.887816,-117.25118,0
32.887816,-117.240673,0
32.887816,-117.230775,0
32.887805,-117.248518,0
32.887805,-117.237459,0
32.887793,-117.254975,0
32.887793,-117.244327,0
32.887793,-117.234103,0
32.887781,-117.251775,0
32.887781,-117.241311,0
32.887781,-117.231101,0
32.88777,-117.248985,0
32.88777,-117.23804,0
32.887758,-117.255329,0
32.887758,-117.24478,0
32.887758,-117.234669,0
32.887746,-117.252483,0
32.887746,-117.242033,0
32.887746,-117.231823,0
32.887734,-117.249835,0
32.887734,-117.238804,0
32.887734,-117.229161,0
32.887723,-117.247428,0
32.887723,-117.236482,0
32.887711,-117.25421,0
32.887711,-117.243689,0
32.887711,-117.233338,0
32.887699,-117.251208,0
32.887699,-117.240716,0
32.887699,-117.230294,0
32.887688,-117.248277,0
32.887688,-117.236765,0
32.887676,-117.254451,0
32.887676,-117.243831,0
32.887676,-117.233154,0
32.887664,-117.251265,0
32.887664,-117.240617,0
32.887664,-117.230322,0
32.887652,-117.24849,0
32.887652,-117.237034,0
32.887641,-117.254664,0
32.887641,-117.244015,0
32.887641,-117.233353,0
32.887629,-117.25169,0
